time,absolute_time,de,de76,de2000,dl,da,db,dc,dh,lab_l,lab_a,lab_b,rgb_r,rgb_g,rgb_b,calibrated,sample_size_cm,de_method
3193.3582332134247,1756363928.8093781,3.5,5.4,3.5,4.9,-0.6,-2.1,2.1,0.7,9.5,-2.9,-4.9,15.25390625,27.11675347222222,32.88368055555556,True,1.6000000000000005,CIE2000
3194.548460006714,1756363929.999605,2.6,3.3,2.6,-2.3,-0.0,2.4,-1.2,-2.1,2.3,-2.3,-0.4,2.107204861111111,9.676215277777777,8.505208333333332,True,1.6000000000000005,CIE2000
3194.6578764915466,1756363930.1090214,0.8,1.1,0.8,-0.7,0.2,0.8,-0.7,-0.4,3.9,-2.1,-2.0,4.967013888888888,13.289496527777777,14.762152777777777,True,1.6000000000000005,CIE2000
3194.748302936554,1756363930.1994479,0.4,0.4,0.4,-0.2,0.0,0.4,-0.3,-0.2,4.4,-2.3,-2.4,5.670138888888888,14.880208333333332,16.739583333333332,True,1.6000000000000005,CIE2000
3194.8703315258026,1756363930.3214765,2.8,3.9,2.8,3.6,-1.3,-0.9,1.5,-0.4,8.2,-3.6,-3.7,12.901041666666666,25.13237847222222,28.578125,True,1.6000000000000005,CIE2000
3196.0117223262787,1756363931.4628673,2.4,3.6,2.4,3.4,-0.8,-0.8,1.2,-0.1,8.0,-3.1,-3.6,12.13454861111111,23.85546875,27.37847222222222,True,1.6000000000000005,CIE2000
3196.0373015403748,1756363931.4884465,1.5,1.9,1.5,-1.4,-0.1,1.4,-0.8,-1.1,3.2,-2.4,-1.4,3.905815972222222,12.468315972222221,13.081597222222221,True,1.6000000000000005,CIE2000
3196.192351579666,1756363931.6434965,1.0,1.1,1.0,0.9,-0.6,-0.3,0.6,-0.3,5.5,-2.9,-3.1,7.480034722222221,18.529947916666664,21.524305555555554,True,1.6000000000000005,CIE2000
3196.280124902725,1756363931.7312698,1.5,2.0,1.5,-1.5,0.1,1.3,-0.9,-0.9,3.1,-2.2,-1.5,3.592013888888889,11.803385416666666,12.387152777777777,True,1.6000000000000005,CIE2000
3196.3715422153473,1756363931.8226871,3.0,3.8,3.0,-2.6,0.1,2.8,-1.5,-2.4,2.0,-2.2,-0.0,1.681423611111111,8.452690972222221,6.723958333333333,True,1.6000000000000005,CIE2000
3197.5135951042175,1756363932.96474,1.7,2.3,1.7,-1.8,0.3,1.3,-1.2,-0.7,2.8,-2.0,-1.5,2.894097222222222,10.524305555555555,11.227430555555555,True,1.6000000000000005,CIE2000
3197.5416090488434,1756363932.992754,0.4,0.6,0.4,0.5,-0.1,0.0,0.1,-0.1,5.1,-2.4,-2.8,7.063368055555555,16.696614583333332,19.072916666666664,True,1.6000000000000005,CIE2000
3197.6621930599213,1756363933.113338,1.6,2.2,1.6,-1.7,0.1,1.4,-1.0,-1.0,2.9,-2.2,-1.4,3.0434027777777777,11.337239583333332,11.722222222222221,True,1.6000000000000005,CIE2000
3197.748325586319,1756363933.1994705,1.3,1.9,1.3,1.7,-0.6,-0.2,0.5,-0.4,6.3,-2.9,-3.0,9.194878472222221,20.085069444444443,22.65625,True,1.6000000000000005,CIE2000
3198.837676048279,1756363934.288821,2.9,3.7,2.9,-2.5,0.1,2.7,-1.4,-2.3,2.1,-2.2,-0.1,2.016927083333333,8.990451388888888,7.354166666666666,True,1.6000000000000005,CIE2000
3198.8663926124573,1756363934.3175375,1.1,1.7,1.1,1.6,-0.3,-0.2,0.4,-0.1,6.2,-2.6,-3.0,8.92751736111111,19.235243055555554,22.08159722222222,True,1.6000000000000005,CIE2000
3199.0060935020447,1756363934.4572384,0.5,0.6,0.5,-0.3,0.0,0.5,-0.3,-0.3,4.3,-2.3,-2.3,5.279513888888888,14.546875,16.46527777777778,True,1.6000000000000005,CIE2000
3199.1545724868774,1756363934.6057174,1.7,2.3,1.7,-1.8,0.4,1.4,-1.3,-0.7,2.8,-1.9,-1.4,3.2000868055555554,10.489583333333332,11.164930555555555,True,1.6000000000000005,CIE2000
3199.2319374084473,1756363934.6830823,1.9,2.7,1.9,-2.1,0.4,1.6,-1.3,-0.9,2.5,-1.9,-1.2,2.577690972222222,9.809027777777777,10.29861111111111,True,1.6000000000000005,CIE2000
3200.3545866012573,1756363935.8057315,1.3,1.8,1.3,-1.4,0.2,1.2,-1.0,-0.7,3.2,-2.1,-1.6,3.6158854166666665,11.68142361111111,12.588541666666666,True,1.6000000000000005,CIE2000
3200.3849079608917,1756363935.836053,2.5,3.2,2.5,2.9,-1.4,-0.2,1.1,-0.9,7.5,-3.7,-3.0,11.23046875,23.321180555555554,25.777777777777775,True,1.6000000000000005,CIE2000
3200.507310152054,1756363935.958455,2.3,3.4,2.3,3.2,-0.9,-0.5,1.0,-0.3,7.8,-3.2,-3.3,12.188368055555555,23.58984375,26.703125,True,1.6000000000000005,CIE2000
3200.618024110794,1756363936.069169,1.0,1.5,1.0,1.5,-0.0,-0.5,0.4,0.2,6.1,-2.3,-3.3,8.561197916666666,18.7109375,21.953125,True,1.6000000000000005,CIE2000
3201.75582075119,1756363937.2069657,0.4,0.6,0.4,0.5,-0.1,0.2,-0.1,-0.2,5.1,-2.4,-2.6,7.061631944444444,16.608506944444443,18.755208333333332,True,1.6000000000000005,CIE2000
3201.8064017295837,1756363937.2575467,2.8,3.5,2.8,-2.4,0.1,2.6,-1.4,-2.2,2.2,-2.2,-0.2,2.1922743055555554,9.26736111111111,7.961805555555555,True,1.6000000000000005,CIE2000
3201.883192062378,1756363937.334337,2.1,2.8,2.1,-2.1,0.0,1.9,-1.2,-1.5,2.5,-2.3,-0.9,2.288628472222222,10.063802083333332,10.184027777777777,True,1.6000000000000005,CIE2000
3202.0480766296387,1756363937.4992216,2.3,3.0,2.3,-2.2,-0.0,2.1,-1.2,-1.7,2.4,-2.3,-0.7,2.331597222222222,10.054253472222221,9.418402777777777,True,1.6000000000000005,CIE2000
3202.113531589508,1756363937.5646765,0.4,0.5,0.4,-0.2,-0.2,0.4,-0.2,-0.4,4.4,-2.5,-2.4,5.7890625,15.309461805555555,17.24652777777778,True,1.6000000000000005,CIE2000
3203.2161054611206,1756363938.6672504,1.5,2.1,1.5,-1.8,0.2,1.1,-0.9,-0.7,2.8,-2.1,-1.7,2.716145833333333,11.034722222222221,12.036458333333332,True,1.6000000000000005,CIE2000
3203.287721157074,1756363938.738866,0.9,1.3,0.9,-1.2,0.2,0.5,-0.5,-0.2,3.4,-2.1,-2.3,3.835069444444444,12.615451388888888,14.75,True,1.6000000000000005,CIE2000
3203.392110109329,1756363938.843255,0.7,1.0,0.7,-0.8,0.0,0.6,-0.5,-0.4,3.8,-2.3,-2.2,4.59765625,13.695746527777777,15.671875,True,1.6000000000000005,CIE2000
3203.4840109348297,1756363938.9351559,2.4,3.2,2.4,-2.4,0.4,2.1,-1.6,-1.4,2.2,-1.9,-0.7,2.2816840277777777,8.909288194444445,8.734375,True,1.6000000000000005,CIE2000
3204.6421484947205,1756363940.0932934,2.2,2.7,2.2,-1.7,-0.3,2.1,-1.0,-1.8,2.9,-2.6,-0.7,3.1293402777777777,11.371527777777777,10.890625,True,1.6000000000000005,CIE2000
3204.7465493679047,1756363940.1976943,2.0,1.9,2.0,0.2,-1.0,1.6,-0.2,-1.9,4.8,-3.3,-1.2,6.600260416666666,16.249131944444443,16.20659722222222,True,1.6000000000000005,CIE2000
3204.8857226371765,1756363940.3368676,2.6,3.8,2.6,3.5,-0.9,-1.2,1.5,0.1,8.1,-3.2,-4.0,12.241319444444445,24.408854166666664,28.53125,True,1.6000000000000005,CIE2000
3206.071882724762,1756363941.5230277,0.9,1.4,0.9,-1.3,0.4,0.3,-0.4,0.1,3.3,-1.9,-2.5,3.6189236111111107,12.19140625,14.765625,True,1.6000000000000005,CIE2000
3206.1033067703247,1756363941.5544517,1.9,2.6,1.9,-2.1,0.2,1.5,-1.2,-1.0,2.5,-2.1,-1.3,2.302951388888889,9.897569444444445,10.475694444444445,True,1.6000000000000005,CIE2000
3206.263049840927,1756363941.7141948,3.0,3.7,3.0,-2.5,-0.0,2.8,-1.3,-2.4,2.1,-2.3,-0.0,1.9149305555555554,9.088975694444445,7.298611111111111,True,1.6000000000000005,CIE2000
3206.2993338108063,1756363941.7504787,1.9,2.4,1.9,-1.7,-0.1,1.7,-1.0,-1.4,2.9,-2.4,-1.1,3.214409722222222,11.338107638888888,11.355902777777777,True,1.6000000000000005,CIE2000
3206.3930172920227,1756363941.8441622,2.2,3.0,2.2,-2.2,0.2,2.0,-1.3,-1.4,2.4,-2.1,-0.8,2.2699652777777777,9.672743055555555,9.515625,True,1.6000000000000005,CIE2000
3207.545744419098,1756363942.9968894,2.7,3.4,2.7,-2.4,-0.1,2.4,-1.2,-2.1,2.2,-2.4,-0.4,1.6783854166666665,9.485677083333332,8.22048611111111,True,1.6000000000000005,CIE2000
3207.635655641556,1756363943.0868006,1.6,2.2,1.6,-1.9,0.3,1.2,-1.1,-0.6,2.7,-2.0,-1.6,2.8463541666666665,10.698350694444445,11.756944444444445,True,1.6000000000000005,CIE2000
3207.753603696823,1756363943.2047486,1.5,2.1,1.5,-1.7,0.1,1.2,-0.9,-0.8,2.9,-2.2,-1.6,2.982204861111111,11.286458333333332,12.460069444444443,True,1.6000000000000005,CIE2000
3207.862448692322,1756363943.3135936,0.9,1.4,0.9,-1.2,0.1,0.7,-0.6,-0.4,3.4,-2.2,-2.1,3.8641493055555554,12.849826388888888,14.434027777777777,True,1.6000000000000005,CIE2000
3208.978611946106,1756363944.4297569,0.3,0.5,0.3,0.5,-0.1,-0.1,0.2,-0.1,5.1,-2.4,-2.9,6.622395833333333,16.56684027777778,19.152777777777775,True,1.6000000000000005,CIE2000
3208.99551486969,1756363944.4466598,2.8,4.2,2.8,3.8,-0.6,-1.7,1.8,0.5,8.4,-2.9,-4.5,13.528645833333332,25.035590277777775,30.088541666666664,True,1.6000000000000005,CIE2000
3209.1468019485474,1756363944.597947,0.3,0.3,0.3,0.0,0.1,-0.3,0.2,0.2,4.6,-2.2,-3.1,6.651909722222221,15.848090277777777,19.338541666666664,True,1.6000000000000005,CIE2000
3209.258628129959,1756363944.709773,1.7,2.7,1.7,2.5,0.0,-0.9,0.7,0.5,7.1,-2.3,-3.7,11.590711805555555,20.72048611111111,25.473958333333332,True,1.6000000000000005,CIE2000
3209.363813638687,1756363944.8149586,2.7,4.1,2.7,3.8,-0.7,-1.5,1.7,0.3,8.4,-3.0,-4.3,13.125868055555555,24.687934027777775,29.697916666666664,True,1.6000000000000005,CIE2000
3210.366457223892,1756363945.8176022,1.6,2.2,1.6,1.9,-0.8,-0.7,1.1,-0.2,6.5,-3.1,-3.5,9.388020833333332,21.12673611111111,24.42013888888889,True,1.6000000000000005,CIE2000
3210.396561861038,1756363945.8477068,1.9,2.5,1.9,-1.8,-0.0,1.8,-1.1,-1.4,2.8,-2.3,-1.0,2.938802083333333,11.084635416666666,10.873263888888888,True,1.6000000000000005,CIE2000
3210.5231597423553,1756363945.9743047,0.5,0.7,0.5,-0.6,0.3,0.2,-0.4,0.1,4.0,-2.0,-2.6,5.248263888888888,13.894097222222221,16.538194444444443,True,1.6000000000000005,CIE2000
3210.624753475189,1756363946.0758984,1.2,1.5,1.2,-0.9,-0.2,1.2,-0.7,-1.0,3.7,-2.5,-1.6,4.610677083333333,13.41796875,14.105902777777777,True,1.6000000000000005,CIE2000
3211.7537631988525,1756363947.2049081,2.3,3.0,2.3,-2.2,0.1,2.1,-1.3,-1.6,2.4,-2.2,-0.7,2.177517361111111,9.79470486111111,9.225694444444445,True,1.6000000000000005,CIE2000
3211.7873685359955,1756363947.2385135,0.9,1.0,0.9,0.8,-0.6,-0.3,0.6,-0.3,5.4,-2.9,-3.1,7.579861111111111,18.406684027777775,21.47048611111111,True,1.6000000000000005,CIE2000
3211.905246257782,1756363947.3563912,1.7,2.4,1.7,-2.0,0.2,1.4,-1.1,-0.9,2.6,-2.1,-1.4,2.548611111111111,10.542534722222221,11.279513888888888,True,1.6000000000000005,CIE2000
3212.0583157539368,1756363947.5094607,1.7,2.3,1.7,-1.9,0.4,1.3,-1.2,-0.7,2.7,-1.9,-1.5,2.995659722222222,10.590277777777777,11.503472222222221,True,1.6000000000000005,CIE2000
3212.128494501114,1756363947.5796394,2.1,2.9,2.1,-2.2,0.3,1.8,-1.3,-1.2,2.4,-2.0,-1.0,2.259114583333333,9.639756944444445,9.701388888888888,True,1.6000000000000005,CIE2000
3213.234342098236,1756363948.685487,1.0,1.4,1.0,1.3,-0.4,-0.2,0.4,-0.1,5.9,-2.7,-3.0,8.15407986111111,18.924913194444443,21.616319444444443,True,1.6000000000000005,CIE2000
3213.253625392914,1756363948.7047703,2.7,3.6,2.7,-2.6,0.1,2.5,-1.4,-2.0,2.0,-2.2,-0.3,1.5703125,8.721788194444445,7.708333333333333,True,1.6000000000000005,CIE2000
3213.3892550468445,1756363948.8404,1.4,2.0,1.4,1.7,-0.4,-0.9,1.0,0.2,6.3,-2.7,-3.7,9.5703125,19.734375,24.288194444444443,True,1.6000000000000005,CIE2000
3213.491554737091,1756363948.9426997,2.7,3.4,2.7,-2.3,-0.1,2.5,-1.2,-2.1,2.3,-2.4,-0.3,2.099392361111111,9.682291666666666,8.546875,True,1.6000000000000005,CIE2000
3213.615131855011,1756363949.0662768,1.7,1.7,1.7,-0.7,-0.7,1.4,-0.3,-1.6,3.9,-3.0,-1.4,4.730034722222222,14.335503472222221,14.973958333333332,True,1.6000000000000005,CIE2000
3214.7964947223663,1756363950.2476397,2.5,3.3,2.5,-2.5,0.1,2.2,-1.3,-1.8,2.1,-2.2,-0.6,1.5963541666666665,9.086371527777777,8.571180555555555,True,1.6000000000000005,CIE2000
3214.8450388908386,1756363950.2961838,0.8,1.0,0.8,-0.7,-0.1,0.7,-0.5,-0.6,3.9,-2.4,-2.1,5.115451388888888,14.002604166666666,15.847222222222221,True,1.6000000000000005,CIE2000
3214.936471939087,1756363950.3876169,2.2,3.3,2.2,3.2,-0.5,-0.9,1.0,0.1,7.8,-2.8,-3.7,11.295138888888888,23.090277777777775,26.489583333333332,True,1.6000000000000005,CIE2000
3214.9963257312775,1756363950.4474707,2.1,3.3,2.1,3.2,-0.4,-0.8,0.9,0.2,7.8,-2.7,-3.6,12.137586805555555,22.889322916666664,26.543402777777775,True,1.6000000000000005,CIE2000
3215.1150538921356,1756363950.5661988,1.4,2.1,1.4,2.0,-0.6,-0.3,0.6,-0.2,6.6,-2.9,-3.1,9.317708333333332,20.26953125,23.01909722222222,True,1.6000000000000005,CIE2000
3215.254411458969,1756363950.7055564,0.5,0.7,0.5,0.7,-0.1,-0.2,0.3,0.0,5.3,-2.4,-3.0,6.958767361111111,17.184895833333332,20.11111111111111,True,1.6000000000000005,CIE2000
3215.3664712905884,1756363950.8176162,2.5,2.9,2.5,-1.6,-0.4,2.4,-0.9,-2.2,3.0,-2.7,-0.4,3.425347222222222,11.576388888888888,10.553819444444445,True,1.6000000000000005,CIE2000
3215.484946012497,1756363950.936091,0.6,0.5,0.6,0.3,-0.4,-0.0,0.3,-0.3,4.9,-2.7,-2.8,6.505208333333333,17.03125,19.539930555555554,True,1.6000000000000005,CIE2000
3215.609888076782,1756363951.061033,1.4,1.1,1.4,0.3,-1.0,0.5,0.4,-1.0,4.9,-3.3,-2.3,6.502170138888888,17.24652777777778,18.890625,True,1.6000000000000005,CIE2000
3216.7184324264526,1756363952.1695774,0.3,0.3,0.3,0.0,-0.2,0.2,-0.1,-0.3,4.6,-2.5,-2.6,6.650607638888888,15.508680555555555,18.385416666666664,True,1.6000000000000005,CIE2000
3216.7506668567657,1756363952.2018118,1.0,1.4,1.0,-1.1,0.1,0.9,-0.7,-0.5,3.5,-2.2,-1.9,3.694878472222222,12.67361111111111,13.760416666666666,True,1.6000000000000005,CIE2000
3216.869850873947,1756363952.3209958,1.2,1.7,1.2,1.4,-0.5,-0.8,0.9,0.1,6.0,-2.8,-3.6,8.981336805555555,19.32638888888889,23.505208333333332,True,1.6000000000000005,CIE2000
3216.9857742786407,1756363952.4369192,0.4,0.4,0.4,0.1,-0.3,-0.0,0.2,-0.2,4.7,-2.6,-2.8,6.117621527777778,16.47309027777778,19.098958333333332,True,1.6000000000000005,CIE2000
3217.110214948654,1756363952.56136,3.0,3.7,3.0,-2.4,-0.3,2.8,-1.0,-2.7,2.2,-2.6,0.0,1.70703125,9.604600694444445,7.460069444444444,True,1.6000000000000005,CIE2000
3217.235042333603,1756363952.6861873,2.9,3.7,2.9,-2.5,-0.0,2.7,-1.3,-2.4,2.1,-2.3,-0.1,1.8919270833333333,9.123697916666666,7.532986111111111,True,1.6000000000000005,CIE2000
3217.3587667942047,1756363952.8099117,1.7,2.3,1.7,-1.8,0.1,1.5,-1.1,-1.1,2.8,-2.2,-1.3,3.1501736111111107,11.051649305555555,11.496527777777777,True,1.6000000000000005,CIE2000
3217.4936792850494,1756363952.9448242,1.6,2.2,1.6,-1.8,0.3,1.3,-1.2,-0.7,2.8,-2.0,-1.5,3.135850694444444,10.901475694444445,11.6875,True,1.6000000000000005,CIE2000
3217.6325902938843,1756363953.0837352,0.2,0.2,0.2,-0.1,-0.1,0.1,0.1,-0.1,4.5,-2.4,-2.7,5.637586805555555,15.4921875,18.161458333333332,True,1.6000000000000005,CIE2000
3218.743659734726,1756363954.1948047,0.7,0.9,0.7,-0.7,-0.2,0.5,-0.3,-0.5,3.9,-2.5,-2.3,4.802951388888888,13.730034722222221,16.02777777777778,True,1.6000000000000005,CIE2000
3218.9528906345367,1756363954.4040356,2.3,3.2,2.3,2.9,-1.0,-0.7,1.2,-0.3,7.5,-3.3,-3.5,11.003038194444445,23.268663194444443,26.560763888888886,True,1.6000000000000005,CIE2000
3218.9842536449432,1756363954.4353986,1.0,1.0,1.0,-0.2,-0.4,1.0,-0.4,-0.9,4.4,-2.7,-1.8,6.514756944444444,15.121527777777777,16.734375,True,1.6000000000000005,CIE2000
3219.110498189926,1756363954.5616431,1.7,2.3,1.7,-1.7,0.0,1.6,-1.0,-1.2,2.9,-2.3,-1.2,3.116753472222222,11.28689236111111,11.746527777777777,True,1.6000000000000005,CIE2000
3219.237027645111,1756363954.6881726,0.9,1.0,0.9,-0.6,-0.4,0.8,-0.3,-0.8,4.0,-2.7,-2.0,5.16796875,14.706163194444443,16.23090277777778,True,1.6000000000000005,CIE2000
3219.3590915203094,1756363954.8102365,1.7,2.3,1.7,-1.9,0.1,1.4,-1.0,-1.0,2.7,-2.2,-1.4,2.538628472222222,10.661458333333332,11.317708333333332,True,1.6000000000000005,CIE2000
3219.4862842559814,1756363954.9374292,2.4,3.1,2.4,-2.2,-0.1,2.2,-1.1,-1.9,2.4,-2.4,-0.6,2.1480034722222223,10.100260416666666,9.114583333333332,True,1.6000000000000005,CIE2000
3219.6374039649963,1756363955.088549,0.4,0.5,0.4,-0.1,0.1,0.5,-0.4,-0.2,4.5,-2.2,-2.3,5.978298611111111,14.866319444444443,16.756944444444443,True,1.6000000000000005,CIE2000
3220.7586917877197,1756363956.2098367,0.9,0.9,0.9,-0.5,0.5,0.5,-0.7,0.1,4.1,-1.8,-2.3,5.626302083333333,13.636284722222221,15.40625,True,1.6000000000000005,CIE2000
3220.7867794036865,1756363956.2379243,1.8,2.6,1.8,-2.1,0.3,1.4,-1.2,-0.8,2.5,-2.0,-1.4,2.523003472222222,9.9609375,10.769097222222221,True,1.6000000000000005,CIE2000
3220.9143085479736,1756363956.3654535,2.9,3.7,2.9,-2.6,0.1,2.6,-1.4,-2.2,2.0,-2.2,-0.2,1.8411458333333333,8.707465277777777,7.335069444444444,True,1.6000000000000005,CIE2000
3221.060424566269,1756363956.5115695,2.8,3.5,2.8,-2.5,0.1,2.5,-1.4,-2.1,2.1,-2.2,-0.3,1.8702256944444444,8.907118055555555,7.776041666666666,True,1.6000000000000005,CIE2000
3221.1212882995605,1756363956.5724332,2.4,3.2,2.4,-2.5,0.6,1.9,-1.7,-1.1,2.1,-1.7,-0.9,2.009114583333333,8.609809027777777,8.682291666666666,True,1.6000000000000005,CIE2000
3221.250613451004,1756363956.7017584,2.1,2.9,2.1,-2.2,0.4,1.8,-1.4,-1.1,2.4,-1.9,-1.0,2.310329861111111,9.48220486111111,9.510416666666666,True,1.6000000000000005,CIE2000
3222.3641679286957,1756363957.8153129,0.4,0.6,0.4,-0.5,0.2,0.2,-0.3,0.0,4.1,-2.1,-2.6,5.049913194444444,14.226128472222221,16.430555555555554,True,1.6000000000000005,CIE2000
3222.398934841156,1756363957.8500798,0.4,0.5,0.4,-0.3,0.0,0.4,-0.3,-0.2,4.3,-2.3,-2.4,5.483940972222222,14.639322916666666,16.6875,True,1.6000000000000005,CIE2000
3222.522335290909,1756363957.9734802,2.0,2.9,2.0,2.6,-0.8,-0.7,1.1,-0.2,7.2,-3.1,-3.5,10.82421875,22.4921875,25.61284722222222,True,1.6000000000000005,CIE2000
3222.691517353058,1756363958.1426623,1.0,1.4,1.0,-1.2,0.3,0.6,-0.7,-0.2,3.4,-2.0,-2.2,3.963975694444444,12.219184027777777,14.11111111111111,True,1.6000000000000005,CIE2000
3222.7448782920837,1756363958.1960232,1.7,2.5,1.7,2.4,-0.7,-0.6,0.9,-0.1,7.0,-3.0,-3.4,9.966145833333332,21.370225694444443,24.680555555555554,True,1.6000000000000005,CIE2000
3222.8779294490814,1756363958.3290744,1.5,2.0,1.5,-1.5,0.0,1.3,-0.9,-0.9,3.1,-2.3,-1.5,3.3598090277777777,11.764756944444445,12.567708333333332,True,1.6000000000000005,CIE2000
3223.8895502090454,1756363959.3406951,0.6,0.8,0.6,0.7,-0.2,0.3,-0.1,-0.4,5.3,-2.5,-2.5,7.572482638888888,16.994791666666664,19.00173611111111,True,1.6000000000000005,CIE2000
3224.0004296302795,1756363959.4515746,0.5,0.4,0.5,0.1,-0.3,0.2,0.1,-0.4,4.7,-2.6,-2.6,6.017361111111111,16.177083333333332,18.336805555555554,True,1.6000000000000005,CIE2000
3224.132838487625,1756363959.5839834,1.5,2.1,1.5,-1.7,0.4,1.1,-1.1,-0.5,2.9,-1.9,-1.7,3.222222222222222,10.942274305555555,12.072916666666666,True,1.6000000000000005,CIE2000
3225.2717328071594,1756363960.7228777,0.2,0.3,0.2,0.3,-0.1,-0.0,0.1,-0.0,4.9,-2.4,-2.8,6.605902777777778,16.30078125,19.098958333333332,True,1.6000000000000005,CIE2000
3225.2919306755066,1756363960.7430756,0.5,0.8,0.5,-0.8,0.2,0.2,-0.2,0.0,3.8,-2.1,-2.6,4.630642361111111,13.543836805555555,16.395833333333332,True,1.6000000000000005,CIE2000
3225.4089801311493,1756363960.860125,0.7,0.8,0.7,0.5,-0.4,0.5,-0.1,-0.6,5.1,-2.7,-2.3,6.750868055555555,16.61328125,18.31423611111111,True,1.6000000000000005,CIE2000
3225.552048921585,1756363961.0031939,2.3,3.3,2.3,3.0,-0.9,-1.1,1.4,0.0,7.6,-3.2,-3.9,11.792100694444445,23.28342013888889,27.508680555555554,True,1.6000000000000005,CIE2000
3225.6280887126923,1756363961.0792336,4.3,6.6,4.3,6.1,-0.9,-2.4,2.4,0.6,10.7,-3.2,-5.2,17.59027777777778,30.143229166666664,35.72569444444444,True,1.6000000000000005,CIE2000
3226.7052574157715,1756363962.1564023,2.4,3.1,2.4,-2.2,-0.1,2.2,-1.1,-1.9,2.4,-2.4,-0.6,1.8441840277777777,9.881076388888888,9.104166666666666,True,1.6000000000000005,CIE2000
3226.7374246120453,1756363962.1885695,2.0,3.1,2.0,2.9,-0.7,-0.4,0.8,-0.3,7.5,-3.0,-3.2,11.51171875,22.69097222222222,25.645833333333332,True,1.6000000000000005,CIE2000
3226.8471360206604,1756363962.298281,1.2,1.8,1.2,1.7,-0.2,-0.7,0.7,0.3,6.3,-2.5,-3.5,9.071180555555555,19.772569444444443,23.427083333333332,True,1.6000000000000005,CIE2000
3226.923523902893,1756363962.3746688,1.9,3.0,1.9,2.7,-0.2,-1.2,1.1,0.6,7.3,-2.5,-4.0,11.886284722222221,21.557291666666664,26.833333333333332,True,1.6000000000000005,CIE2000
3227.0115525722504,1756363962.4626975,0.3,0.3,0.3,-0.0,0.0,-0.3,0.2,0.2,4.6,-2.3,-3.1,5.777777777777778,15.596354166666666,18.96875,True,1.6000000000000005,CIE2000
3228.1265790462494,1756363963.577724,1.9,2.5,1.9,-1.7,0.1,1.8,-1.2,-1.4,2.9,-2.2,-1.0,3.3016493055555554,11.059895833333332,10.84375,True,1.6000000000000005,CIE2000
3228.271282196045,1756363963.7224271,0.9,1.0,0.9,-0.6,-0.3,0.7,-0.3,-0.8,4.0,-2.6,-2.1,4.924045138888888,14.643663194444443,16.083333333333332,True,1.6000000000000005,CIE2000
3228.4445757865906,1756363963.8957207,0.3,0.5,0.3,0.4,-0.1,-0.3,0.3,0.1,5.0,-2.4,-3.1,6.876736111111111,16.823350694444443,20.01736111111111,True,1.6000000000000005,CIE2000
3228.4964578151703,1756363963.9476027,2.9,3.7,2.9,-2.7,0.3,2.6,-1.6,-2.1,1.9,-2.0,-0.2,1.8441840277777777,8.261284722222221,7.022569444444444,True,1.6000000000000005,CIE2000
3229.697198152542,1756363965.148343,0.8,1.0,0.8,-0.5,0.1,0.8,-0.6,-0.5,4.1,-2.2,-2.0,5.794704861111111,13.834201388888888,15.347222222222221,True,1.6000000000000005,CIE2000
3229.7621862888336,1756363965.2133312,1.0,1.5,1.0,-1.3,-0.0,0.8,-0.5,-0.5,3.3,-2.3,-2.0,3.6228298611111107,12.598958333333332,14.364583333333332,True,1.6000000000000005,CIE2000
3229.8451330661774,1756363965.296278,2.0,3.0,2.0,2.6,-0.7,-1.3,1.4,0.3,7.2,-3.0,-4.1,11.264322916666666,22.376302083333332,27.01736111111111,True,1.6000000000000005,CIE2000
3229.920131444931,1756363965.3712764,2.5,3.7,2.5,3.3,-0.8,-1.3,1.5,0.2,7.9,-3.1,-4.1,12.88845486111111,24.048177083333332,28.461805555555554,True,1.6000000000000005,CIE2000
3230.0268244743347,1756363965.4779694,2.7,3.4,2.7,-2.4,-0.1,2.5,-1.2,-2.1,2.2,-2.4,-0.3,1.8897569444444444,9.452690972222221,8.053819444444445,True,1.6000000000000005,CIE2000
3231.104389667511,1756363966.5555346,2.3,3.1,2.3,-2.4,0.2,2.0,-1.4,-1.4,2.2,-2.1,-0.8,2.1050347222222223,9.26736111111111,8.881944444444445,True,1.6000000000000005,CIE2000
3231.244912147522,1756363966.696057,0.6,0.8,0.6,-0.5,0.0,0.6,-0.5,-0.4,4.1,-2.3,-2.2,5.208767361111111,14.114149305555555,15.940972222222221,True,1.6000000000000005,CIE2000
3231.2971200942993,1756363966.748265,3.1,3.7,3.1,-2.4,-0.3,2.9,-1.0,-2.7,2.2,-2.6,0.1,1.6762152777777777,9.619791666666666,7.345486111111111,True,1.6000000000000005,CIE2000
3231.397614002228,1756363966.848759,2.1,3.0,2.1,2.8,-0.8,-0.9,1.2,-0.0,7.4,-3.1,-3.7,10.839409722222221,22.56640625,26.40972222222222,True,1.6000000000000005,CIE2000
3231.4956126213074,1756363966.9467576,1.8,2.4,1.8,1.9,0.5,-1.3,0.9,1.1,6.5,-1.8,-4.1,9.909288194444445,19.4453125,24.58159722222222,True,1.6000000000000005,CIE2000
3231.6281967163086,1756363967.0793417,2.7,3.9,2.7,3.6,-1.1,-1.1,1.5,-0.1,8.2,-3.4,-3.9,12.25173611111111,24.709635416666664,28.569444444444443,True,1.6000000000000005,CIE2000
3232.783038377762,1756363968.2341833,1.7,2.7,1.7,2.4,-0.0,-1.1,0.9,0.6,7.0,-2.3,-3.9,10.654947916666666,21.06987847222222,25.442708333333332,True,1.6000000000000005,CIE2000
